Permalink,full_text,text,tokenized_text,nouns,nouns_adj,gensim_topics_14,gensim_topics_8,nouns_cv,nouns_adj_cv,sklearn_topics
1461592700688140,So if you have a low immune system and you are over 55 do you think it makes a difference  also medical issues,low immune system think makes difference also medical issues,"['low', 'immune', 'system', 'think', 'makes', 'difference', 'also', 'medical', 'issues']","['immune', 'system', 'difference', 'issues']","['low', 'immune', 'system', 'difference', 'medical', 'issues']",12,5,immune system difference issues,low immune system difference medical issues,2
1461592700688140,If they refuse to go bk to work turn them in to unemployment for abandonment of employment and have them cut them off.,refuse go bk work turn unemployment abandonment employment cut,"['refuse', 'go', 'bk', 'work', 'turn', 'unemployment', 'abandonment', 'employment', 'cut']","['refuse', 'work', 'unemployment', 'abandonment', 'employment', 'cut']","['refuse', 'bk', 'work', 'unemployment', 'abandonment', 'employment', 'cut']",4,4,refuse work unemployment abandonment employment cut,refuse bk work unemployment abandonment employment cut,0
1461592700688140,As part of Cares Act.employer reports to unemployment when they reopen and unemployment stop,part cares act employer reports unemployment reopen unemployment stop,"['part', 'cares', 'act', 'employer', 'reports', 'unemployment', 'reopen', 'unemployment', 'stop']","['part', 'employer', 'reports', 'unemployment', 'unemployment', 'stop']","['part', 'act', 'employer', 'reports', 'unemployment', 'reopen', 'unemployment', 'stop']",1,1,part employer reports unemployment unemployment stop,part act employer reports unemployment reopen unemployment stop,0
1461592700688140,I havent recieved  mine yet. Maybe because im on ss. Us old folks are exspendable I guess. Give it to the illeagle aliens.,havent recieved mine yet maybe im ss us old folks exspendable guess give illeagle aliens,"['havent', 'recieved', 'mine', 'yet', 'maybe', 'im', 'ss', 'us', 'old', 'folks', 'exspendable', 'guess', 'give', 'illeagle', 'aliens']","['havent', 'folks', 'illeagle', 'aliens']","['havent', 'mine', 'im', 'old', 'folks', 'exspendable', 'guess', 'give', 'illeagle', 'aliens']",7,2,havent folks illeagle aliens,havent mine im old folks exspendable guess give illeagle aliens,3
1461592700688140,What a novel idea!,novel idea,"['novel', 'idea']",['idea'],"['novel', 'idea']",10,3,idea,novel idea,0
1461592700688140,"When companies call to bring an employee back and they refuse, they can and likely will be terminated, thus ending unemployment payments.  ",companies call bring employee back refuse likely terminated thus ending unemployment payments,"['companies', 'call', 'bring', 'employee', 'back', 'refuse', 'likely', 'terminated', 'thus', 'ending', 'unemployment', 'payments']","['companies', 'employee', 'refuse', 'unemployment', 'payments']","['companies', 'employee', 'refuse', 'likely', 'unemployment', 'payments']",4,4,companies employee refuse unemployment payments,companies employee refuse likely unemployment payments,3
1461592700688140,If you are making more money on unemployment then you need to rethink your career choice.,making money unemployment need rethink career choice,"['making', 'money', 'unemployment', 'need', 'rethink', 'career', 'choice']","['money', 'unemployment', 'career', 'choice']","['money', 'unemployment', 'career', 'choice']",9,4,money unemployment career choice,money unemployment career choice,1
1461592700688140,Their unemployment does stop if they refuse to go back.,unemployment stop refuse go back,"['unemployment', 'stop', 'refuse', 'go', 'back']","['unemployment', 'stop', 'refuse']","['unemployment', 'stop', 'refuse']",4,4,unemployment stop refuse,unemployment stop refuse,0
1461592700688140,No this person make way less than unemployment,person make way less unemployment,"['person', 'make', 'way', 'less', 'unemployment']","['person', 'way', 'unemployment']","['person', 'way', 'unemployment']",4,1,person way unemployment,person way unemployment,2
1461592700688140,I won't go back because I CAN'T WEAR A MASK. REMOVE THAT RULE AND I CAN GLADLY GO BACK TO WORK!,go back wear mask remove rule gladly go back work,"['go', 'back', 'wear', 'mask', 'remove', 'rule', 'gladly', 'go', 'back', 'work']","['mask', 'rule', 'work']","['wear', 'mask', 'rule', 'work']",6,4,mask rule work,wear mask rule work,4
1461592700688140,What did they was going to happen. People making almost a grand more to sit at home then to work. I wouldn't go back either except I had to work through all this. Not one day missed.,going happen people making almost grand sit home work go back either except work one day missed,"['going', 'happen', 'people', 'making', 'almost', 'grand', 'sit', 'home', 'work', 'go', 'back', 'either', 'except', 'work', 'one', 'day', 'missed']","['people', 'sit', 'home', 'work', 'work', 'day']","['happen', 'people', 'grand', 'sit', 'home', 'work', 'work', 'day']",2,5,people sit home work work day,happen people grand sit home work work day,4
1461592700688140,Think,think,['think'],['think'],['think'],5,1,think,think,3
1461592700688140,Then I would say unemployment is broken,would say unemployment broken,"['would', 'say', 'unemployment', 'broken']","['unemployment', 'broken']","['unemployment', 'broken']",4,1,unemployment broken,unemployment broken,0
1461592700688140,"They can't refuse. If employer calls you back and you refuse , employer is to contact unemployment office..   one of the weekly certify questions is ....did you refuse any job offers ,     if you put yes then you get nothing",refuse employer calls back refuse employer contact unemployment office one weekly certify questions refuse job offers put yes get nothing,"['refuse', 'employer', 'calls', 'back', 'refuse', 'employer', 'contact', 'unemployment', 'office', 'one', 'weekly', 'certify', 'questions', 'refuse', 'job', 'offers', 'put', 'yes', 'get', 'nothing']","['refuse', 'employer', 'refuse', 'employer', 'unemployment', 'office', 'certify', 'questions', 'job', 'offers', 'get', 'nothing']","['refuse', 'employer', 'refuse', 'employer', 'contact', 'unemployment', 'office', 'certify', 'questions', 'job', 'offers', 'get', 'nothing']",3,2,refuse employer refuse employer unemployment office certify questions job offers get nothing,refuse employer refuse employer contact unemployment office certify questions job offers get nothing,0
1461592700688140,This system wasn't designed to cover millions of people suddenly unemployed. Its being overly generous. This is clearly not a sustainable model.,system designed cover millions people suddenly unemployed overly generous clearly sustainable model,"['system', 'designed', 'cover', 'millions', 'people', 'suddenly', 'unemployed', 'overly', 'generous', 'clearly', 'sustainable', 'model']","['system', 'millions', 'people', 'model']","['system', 'cover', 'millions', 'people', 'generous', 'sustainable', 'model']",4,4,system millions people model,system cover millions people generous sustainable model,1
1461900943990649,"...........and I do not need their ""product"".",need product,"['need', 'product']","['need', 'product']","['need', 'product']",12,1,need product,need product,2
1461900943990649,"happy to know they don't want my business. I can live with that,. I hope they can.",happy know want business live hope,"['happy', 'know', 'want', 'business', 'live', 'hope']","['business', 'hope']","['happy', 'business', 'hope']",6,6,business hope,happy business hope,3
1461900943990649,Linda Lawrence yes agreed,linda lawrence yes agreed,"['linda', 'lawrence', 'yes', 'agreed']","['lawrence', 'yes']","['linda', 'lawrence', 'yes']",6,6,lawrence yes,linda lawrence yes,4
1461900943990649,Available at ChaseMatheson.com,available chasematheson com,"['available', 'chasematheson', 'com']","['chasematheson', 'com']","['available', 'chasematheson', 'com']",7,7,chasematheson com,available chasematheson com,3
1461900943990649,Welp wont spend my money there then .,welp wont spend money,"['welp', 'wont', 'spend', 'money']","['welp', 'money']","['welp', 'spend', 'money']",9,3,welp money,welp spend money,3
1461900943990649,I don't own a mask...,mask,['mask'],['mask'],['mask'],6,4,mask,mask,3
1461900943990649,"Linda Lawrence then that's fine by me . You dont have to own one . I am juat saying if i have to wear a mask then I chose not to give them my patronage . May hurt them , may not . But still my choice . ",linda lawrence fine dont one juat saying wear mask chose give patronage may hurt may still choice,"['linda', 'lawrence', 'fine', 'dont', 'one', 'juat', 'saying', 'wear', 'mask', 'chose', 'give', 'patronage', 'may', 'hurt', 'may', 'still', 'choice']","['linda', 'lawrence', 'dont', 'juat', 'mask', 'patronage', 'choice']","['linda', 'lawrence', 'fine', 'dont', 'juat', 'wear', 'mask', 'give', 'patronage', 'choice']",2,6,linda lawrence dont juat mask patronage choice,linda lawrence fine dont juat wear mask give patronage choice,3
1461900943990649,Yup..not a dime,yup dime,"['yup', 'dime']","['yup', 'dime']","['yup', 'dime']",13,0,yup dime,yup dime,1
1461900943990649,"I went to a goodwill yesterday and she stated they had masks for a dollar. I said no thanks, I will go elsewhere",went goodwill yesterday stated masks dollar said thanks go elsewhere,"['went', 'goodwill', 'yesterday', 'stated', 'masks', 'dollar', 'said', 'thanks', 'go', 'elsewhere']","['goodwill', 'yesterday', 'masks', 'dollar', 'thanks']","['goodwill', 'yesterday', 'masks', 'dollar', 'thanks']",6,5,goodwill yesterday masks dollar thanks,goodwill yesterday masks dollar thanks,0
1461900943990649,"Yup , Mask requirement = No business from me ",yup mask requirement business,"['yup', 'mask', 'requirement', 'business']","['yup', 'mask', 'requirement', 'business']","['yup', 'mask', 'requirement', 'business']",6,6,yup mask requirement business,yup mask requirement business,3
1461900943990649,"Don't count on it - it's just the media hyping everything again.  Do you really think owners of private businesses are going to do that?  My guess is most won't - I know I won't, and haven't.  Most owners of private businesses are going to want to do e… See More",count media hyping everything really think owners private businesses going guess know owners private businesses going want e see,"['count', 'media', 'hyping', 'everything', 'really', 'think', 'owners', 'private', 'businesses', 'going', 'guess', 'know', 'owners', 'private', 'businesses', 'going', 'want', 'e', 'see']","['count', 'media', 'everything', 'owners', 'businesses', 'guess', 'owners', 'businesses', 'e']","['count', 'media', 'everything', 'owners', 'private', 'businesses', 'guess', 'owners', 'private', 'businesses', 'want', 'e']",3,6,count media everything owners businesses guess owners businesses e,count media everything owners private businesses guess owners private businesses want e,3
1461900943990649,Good. I'll take my business elsewhere!,good take business elsewhere,"['good', 'take', 'business', 'elsewhere']","['take', 'business']","['good', 'take', 'business']",6,5,take business,good take business,3
1461900943990649,No worries just don’t shop there,worries shop,"['worries', 'shop']",['worries'],['worries'],6,3,worries,worries,3
1461900943990649,"Not a smart business move, Folks.",smart business move folks,"['smart', 'business', 'move', 'folks']","['smart', 'business', 'move', 'folks']","['smart', 'business', 'move', 'folks']",6,6,smart business move folks,smart business move folks,0
1461900943990649,"Their right to do so, my right to keep my money in my wallet for another business.",right right keep money wallet another business,"['right', 'right', 'keep', 'money', 'wallet', 'another', 'business']","['money', 'wallet', 'business']","['right', 'money', 'wallet', 'business']",9,6,money wallet business,right money wallet business,1
